Year,Title,Game System,Long Description,Event Type,Game ID,Duration,Cost $,Maximum Players,Rules Complexity,Location,GM Names,Start Date & Time,Original Order,Website,Email,Tournament?,Round Number,Total Rounds,Minimum Play Time,Attendee Registration?,Group,Room Name,Table Number,Special Category,Tickets Available,Last Modified,Materials Provided,Also Runs,Prize,Short Description,Rules Edition,Minimum Players,Age Required,End Date & Time,Experience Required
2002,"MERP: Middle-Earth Role Playing, Orcs’ Revenge",MERP,(First Occurrence: Th 8 AM #8779),Roleplaying Games,8780,3:45:00,$3.00,6,H-5,Hilton: GB7HQ,Game Base 7,8/8/2002,364,,,,,,,,,,,,,,,,,,,,,,
2002,"Palladium Fantasy Role Playing Game, The Earth is Shaking. Help!!!",Palladium Fantasy Role Playing Game,Gaming In Palladium’s Eastern Territory. The village of Sweet Creek has been having problems with lost stock and freak incidences. You have been hired to scout and clear threats from the surrounding area.,Roleplaying Games,8537,3:45:00,$3.00,6,H-4,202C:2,Daniel Fritter,8/8/2002,365,,,,,,,,,,,,,,,,,,,,,,
2002,Playin’ in the Streets,Playin' in the Streets,You’ve somehow become trapped in a video game set in the police dramas of the 70's. Try and find the real humans amongst the computer generated characters as you carve a path through the city with your AK-47.,Roleplaying Games,8339,3:45:00,$3.00,8,A-2,201C14,Inner City Games Designs/Hekaforge Productions,8/8/2002,366,,,,,,,,,,,,,,,,,,,,,,
2002,"Revelation, Boogie Man Nights",Revelation,"Your intrepid group of monster hunters has been sent to an orphanage in a small upstate New York town to find a child mentioned in prophecy who will save the world. However, with a strange curse inflicting the PCs and more monsters than you can shake a stick at, this is easier said than done.",Roleplaying Games,8583,3:45:00,$3.00,8,E-1,202C11,Happy Nebula Adventures,8/8/2002,367,,,,,,,,,,,,,,,,,,,,,,
2002,"Rifts: Southern Brigade,Vengeance, Unleashed",Rifts,"He is Nemesis. He began a crusade against vampirism on the same day he un-died, 97 years ago. Now he needs help to complete his mission. Will Southern Brigade ally with a vengeful undead to better defeat their night-stalking adversaries? Sixteen hour event over the course of the weekend.",Roleplaying Games,80272,8:00:00,$12.00,6,A-4,203C:3,"Palladium Books, Inc.",8/8/2002,368,,,,,,,,,,,,,,,,,,,,,,
2002,Rokugan/Oriental Adventures d20 Intro,D20,"This game is intended for experienced d20 players. Knowledge of the d20 system recommended. Return to the Age of Heroes and adventure in the Emerald Empire, a land where honor is a force more powerful than steel. Pre-generated characters will be provided.",Roleplaying Games,80148,4:00:00,$3.00,6,A-2,101A:2,Alderac Entertainment Group,8/8/2002,369,,,,,,,,,,,,,,,,,,,,,,
2002,"Shadowrun, First Run",Shadowrun,"Do you have what it takes to run the Shadows of 2062! Find out here, chummer! This is a short introduction to the game and world of Shadowrun. Characters Provided. Sponsored by Fantasy Productions.",Roleplaying Games,8374,1:45:00,$1.50,6,S-1,202A:2,Fantasy Production,8/8/2002,370,,,,,,,,,,,,,,,,,,,,,,
2002,"Shadowrun, Welcome to the 6th World ",Shadowrun,"Life is sure is strange in 2063. Metahumans live and work alongside mundanes, and magic has reawakened the land. Funny how the more things change, the more they stay the same. An introduction to the Shadowrun RPG 3rd Edition Rules taught. Characters provided.",Roleplaying Games,8378,3:45:00,$3.00,6,S-1,202A:3,Fantasy Production,8/8/2002,371,,,,,,,,,,,,,,,,,,,,,,
2002,"Showdown, Killing Machines",Showdown,(First Occurrence: Th 8 AM #8070),Roleplaying Games,8071,4:45:00,$3.00,7,E-2,202D15,Kim McGraw,8/8/2002,372,,,,,,,,,,,,,,,,,,,,,,
2002,"Silver Age Sentinels, The Powers That Be",Silver Age Sentinels,(First Occurrence: Th 10 AM #8170),Roleplaying Games,8171,2:00:00,$1.50,8,E-2,101D:2,Guardians of Order,8/8/2002,373,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (TSR), Force # 1",Star Wars (TSR),"To Protect and Serve, by Chris Ahrnsbrak and Stephen Tucker. The Interstellar Force has recruited you. Set 20 years before Episode l:The Phantom Menace, intergalactic chaos is on the rise. Do your best to protect and serve the Republics way of life. D20 ongoing Star Wars campaign.",Roleplaying Games,8786,3:45:00,$3.00,6,A-3,Hilton: GB7HQ,Game Base 7,8/8/2002,374,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (West End), Sparks #23",Star Wars (West End),"Invasion by Charles Brown.The galaxy is in turmoil. As the fledgling Empire stands threatened by a newly united Rebel Alliance, a strange new menace has appeared on the horizon. A menace that cares nothing for the Rebellion or the Empire.",Roleplaying Games,8794,3:45:00,$3.00,6,H-5,Hilton: GB7HQ,Game Base 7,8/8/2002,375,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (West End), Sparks #33",Star Wars (West End),Trader’s Run by Charles Brown.The Rebels need credits and have an idea to net some quick credits. GB7’s ongoing WEG Star Wars campaign. Start a character or bring an existing Sparks character.,Roleplaying Games,8804,3:45:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/8/2002,376,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (West End), Sparks #47",Star Wars (West End),"One Good Turn, by Tony Prokes. Can our Rebel heroes rescue a captured Rebel pilot before he reveals information regarding certain Rebel members and their Force powers? They will need to rescue this pilot from the clutches of a dark Force user before his knowledge can be pried from himand this sensitive information is sent to the Empire.",Roleplaying Games,8818,3:45:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/8/2002,377,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (West End), Sparks #53B",Star Wars (West End),"Rescue at Aquisi Gamma by Jeff Griesel. Round 2 of 2. General Dodonna has gone to the aid of a fledgling Rebellion in the Aquisi System. However, Imperial presence in the system has increased and Dodonna has called for extraction. GB7’s ongoing WEG Star Wars campaign. Start a character or bring an existing Sparks character.",Roleplaying Games,8836,3:45:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/8/2002,378,,,,,,,,,,,,,,,,,,,,,,
2002,Theatrix. The Ball,Theatrix,"Masks? Check. Powdered wigs? Check. Chandeliers for swinging! Check. The ballroom is opulent, the ladies beautiful, the secrets deadly. Swashbuckling intrigue NOT for the faint of heart. Maturity required.",Roleplaying Games,80229,4:00:00,$3.00,6,S-2,203A10,S. Michael Miller,8/8/2002,379,,,,,,,,,,,,,,,,,,,,,,
2002,"Werewolf the Apocolypse, Revised., Road Rage",Werewolf: The Apocalypse,"Nothing can be worse than rush hour, right? Wrong! Charactes will be provided.",Roleplaying Games,80330,4:00:00,$3.00,6,A-3,203A:3,White Wolf,8/8/2002,380,,,,,,,,,,,,,,,,,,,,,,
2002,"White Wolf, DEN 3: Miami Vice",White Wolf,"Zodiac, part 2, by Chris Ahrnsbrak.The Little Havana section of Miami has long been a political flashpoint, no more so than when fanatics threaten to disrupt a peaceful rally Will the DEN agents be able to find them and stop them before the situation gets worse?",Roleplaying Games,8732,3:45:00,$3.00,6,A-3,Hilton: GB7HQ,Game Base 7,8/8/2002,381,,,,,,,,,,,,,,,,,,,,,,
2002,"White Wolf, DEN 7: Hollywood and Vein",White Wolf,"Shades part 2, by Chris Ahrnsbrak. Hot yet reclusive new starlet Aimee Noble bears an eerie resemblance to her 20's era silent-movie star grandmother Catherine. But why is she looking to DEN for protection—and what can she offer? Start a character or bring your own character.",Roleplaying Games,8740,3:45:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/8/2002,382,,,,,,,,,,,,,,,,,,,,,,
2002,"White Wolf, White Wolf Presents",White Wolf,"Stop by the White Wolf gaming HQ and check to see what developer or Black Hand scenario will be running in this time slot. Could be Vampire, Werewolf, Dark Ages, or something else.",Roleplaying Games,80085,4:00:00,$3.00,5,A-3,201A:3,White Wolf,8/8/2002,383,,,,,,,,,,,,,,,,,,,,,,
2002,"WotC Star Wars, Star Wars Dark Side: A Disruptive Influence",Star Wars (Wizards of the Coast),"WotC Star Wars, Star Wars Dark Side: A Disruptive Influence",Roleplaying Games,8542,5:45:00,$4.50,9,A-2,202C:4,David Wulatin,8/8/2002,384,,,,,,,,,,,,,,,,,,,,,,
2002,"GenCon Symposium, Gas, Bugs, Nukes, and Terrorists, Part 1",[Not Applicable],"Major Wesely describes weapons of mass destruction and terror. How do they work? How have they developed, and how can you simulate them in your games?","Seminars, Workshops and Q&As",9068,2:00:00,$-,80,S-1,Hilton: Walker,GenCon Symposium,8/8/2002,385,,,,,,,,,,,,,,,,,,,,,,
2002,The First Time Game Master,[Not Applicable],"Informal discussion on what is involved with running that First game. Hints, suggestions, and no-nos. All ages, all experience welcome. Join in the fun!","Seminars, Workshops and Q&As",9054,1:45:00,$1.50,100,S-1,Hilton: Mitchell,Infinite Imaginations Inc.,8/8/2002,386,,,,,,,,,,,,,,,,,,,,,,
2002,What’s New with the RPG A Network?,[Not Applicable],"If you think you know what the RPGA Network is all about, this seminar might surprise you. Come talk with the folks who run the RPGA and find out how the new direction of the RPGA can enhance your roleplaying expertise.","Seminars, Workshops and Q&As",9018,2:00:00,$-,400,S-1,D&D RM,Wizards of the Coast,8/8/2002,387,,,,,,,,,,,,,,,,,,,,,,
2002,"Buffy CCG, Wrapped Up Tournament",Buffy CCG,This Buffy the Vampire Slayer Sealed Deck event will include 1 starter deck and 4 booster packs from the latest expansion. Players who participate will earn promo cards for entry and exclusive cards for winning.,Tradable Card & Dice Games,2302,4:00:00,$3.00,30,A-3,Exhibit Hall D: TCGHQ,Score Ent.,8/8/2002,388,,,,,,,,,,,,,,,,,,,,,,
2002,"Dragon Ball Z, Sealed Deck Tournament",Dragon Ball Z,"Come expecting to put your raw skill to the test. With nothing but a starter and 4 boosters to build your deck, luck and quick thinking will be required to make it to the top of this event!",Tradable Card & Dice Games,2306,4:00:00,$3.00,64,A-3,Exhibit Hall D: TCGHQ,Score Ent.,8/8/2002,389,,,,,,,,,,,,,,,,,,,,,,
2002,"Dragon Dice, Revised Rules, Novice Tournament",Dragon Dice,(First Occurrence: Th 8 AM #2282),Tradable Card & Dice Games,2284,2:00:00,$1.50,16,S-1,Exhibit Hall D: TCGHQ,"SFR, Inc",8/8/2002,390,,,,,,,,,,,,,,,,,,,,,,
2002,"Dragon Dice, Revised Rules, World Championships Qualifier",Dragon Dice,(First Occurrence: Th Noon #2277),Tradable Card & Dice Games,2278,4:00:00,$3.00,32,A-4,Exhibit Hall D: TCGHQ,"SFR, Inc",8/8/2002,391,,,,,,,,,,,,,,,,,,,,,,
2002,"Firestorm, Firestorm’s Gambit",Firestorm,Players receive one starter and two boosters to construct their decks in this sealed dueling tournament.,Tradable Card & Dice Games,2067,4:00:00,$18.00,64,A-3,Exhibit Hall D: TCGHQ,Third World Games,8/8/2002,392,,,,,,,,,,,,,,,,,,,,,,
2002,"Highlander, Lean and Mean",Highlander,Top players will advance to the finals Saturday morning.,Tradable Card & Dice Games,2314,2:00:00,$1.50,16,A-2,Exhibit Hall D: TCGHQ,Mark Francis,8/8/2002,393,,,,,,,,,,,,,,,,,,,,,,
2002,"Legend of the Five Rings, Qualifiers 1",Legend of the Five Rings,Strict Gold.Top 16 advance to Saturday’s Storyline World Championships. Play against the best of the best and carve a path in Rokugan’s history with the destiny that you make. A player may only participate in one Qualifier a day.,Tradable Card & Dice Games,2157,8:00:00,$3.00,128,A-2,Exhibit Hall D: TCGHQ,Alderac Entertainment Group,8/8/2002,394,,,,,,,,,,,,,,,,,,,,,,
2002,"Legend of the Five Rings, Skirmisher",Legend of the Five Rings,Strict Gold. Sign up as an L5R CCG Skirmisher all weekend and take this opportunity to challenge any other L5R skirmisher to a match. The winner is determined at the end of the convention by the number of games won.,Tradable Card & Dice Games,2156,2:00:00,$1.50,999,A-2,Exhibit Hall D: TCGHQ,Alderac Entertainment Group,8/8/2002,395,,,,,,,,,,,,,,,,,,,,,,
2002,"Lord of the Rings, Constructed Deck",Lord of the Rings,Play in the Lord of the Rings TCG Constructed Deck tournament. Open to all experience levels.,Tradable Card & Dice Games,2034,3:45:00,$3.00,99,A-2,Exhibit Hall D: TCGHQ,"Decipher, Inc.",8/8/2002,396,,,,,,,,,,,,,,,,,,,,,,
2002,"Magic:The Gathering, Odyssey Block Constructed",Magic:The Gathering,"Players must construct decks consisting of cards found only in the Odyssey Block (Odyssey,Torment, Judgment). Players will play a number of Swiss rounds based on attendance plus an additional one Swiss round.The event is sanctioned and no finals will be played. Prizes awarded to top 8 finalists.",Tradable Card & Dice Games,2215,6:00:00,$6.00,64,A-2,Exhibit Hall D: TCGHQ,Wizards of the Coast,8/8/2002,397,,,,,,,,,,,,,,,,,,,,,,
2002,"Magi-Nation, Constructed Deck Tournament",Magi-Nation,Bring in your constructed deck and show off your tricks. Standard deck construction rules.,Tradable Card & Dice Games,2259,3:00:00,$3.00,30,A-3,Exhibit Hall D: TCGHQ,Interactive Imagination,8/8/2002,398,,,,,,,,,,,,,,,,,,,,,,
2002,"Spellfire, Pseudo-Sealed; Standard [55]",Spellfire,"Make your own sealed starter deck and compete with it .All decks can have a maximum of the following cards: 1 chase, 5 rares, and 10 uncommons, the rest must be commons. Tournament rules available at www.spellfire.net.",Tradable Card & Dice Games,2015,5:45:00,$4.50,128,E-2,Exhibit Hall D: TCGHQ,Michael Huebbe,8/8/2002,399,,,,,,,,,,,,,,,,,,,,,,
2002,"Warhammer 40K, Delos Campaign Open Event, First Wave",Warhammer 40K,Earn double points for the Astronomicon. Swiss tournament-style game to qualify for the Delos Campaign Finals on Sunday.There will be prizes for every player!,Tradable Card & Dice Games,2080,6:00:00,$4.50,128,A-2,Exhibit Hall D: TCGHQ,Sabertooth Games,8/8/2002,400,,,,,,,,,,,,,,,,,,,,,,
2002,Arkham Horror,Arkham Horror,(First Occurrence: Th 8 AM #1607),Boardgames,1068,3:45:00,$3.00,8,E-1,3rd Floor: BGHQ,"Chaosium, Inc.",8/8/2002,401,,,,,,,,,,,,,,,,,,,,,,
2002,DC HeroClix: Hypertime,DC HeroClix,(First Occurrence: Th 10 AM #7117),Non-Historical Miniatures,7120,1:00:00,$1.50,4,A-1,Ballroom C: WizKids,Wizkids Games,8/8/2002,402,,,,,,,,,,,,,,,,,,,,,,
2002,"Mage Knight Conquest, Siege",Mage Knight,"Over 20.000 pts. of Mage Knight!! Players bring 1,000 pt. armies and use Mage Knight Conquest rules to lay siege to an ENORMOUS WizKids Castle. Win Limited Edition prizes! The top player wins a trophy Great Fire Dragon!",Non-Historical Miniatures,7217,4:00:00,$3.00,10,A-3,Ballroom C: WizKids,Wizkids Games,8/8/2002,403,,,,,,,,,,,,,,,,,,,,,,
2002,"Mage Knight, Necropolis: City of Death",Mage Knight,(First Occurrence: Th 10AM #7147),Non-Historical Miniatures,7150,1:00:00,$1.50,4,A-1,Ballroom C: WizKids,Wizkids Games,8/8/2002,404,,,,,,,,,,,,,,,,,,,,,,
2002,"Mage Knight, Pirates",Mage Knight,Play this special Mage Knight convention scenario and win Limited Edition prizes. Bring a 200 pt. constructed army.,Non-Historical Miniatures,7211,4:00:00,$3.00,32,A-3,Ballroom C: WizKids,Wizkids Games,8/8/2002,405,,,,,,,,,,,,,,,,,,,,,,
2002,"Marvel HeroClix, Sealed Booster",Marvel HeroClix,Create a winning team from 3 boosters and experience the Marvel HeroClix Infinity Challenge! Limited Edition prizes!,Non-Historical Miniatures,7207,7:00:00,$15.00,64,A-1,Ballroom C: WizKids,Wizkids Games,8/8/2002,406,,,,,,,,,,,,,,,,,,,,,,
2002,MechWarrior: Dark Ages,MechWarrior,(First Occurrence: Th 10 AM #7177),Non-Historical Miniatures,7180,1:00:00,$1.50,4,A-3,Ballroom C: WizKids,Wizkids Games,8/8/2002,407,,,,,,,,,,,,,,,,,,,,,,
2002,"AD&D, Excuuuuse Me! 1 Didn’t Notice You Were Drow!",Advanced Dungeons & Dragons,(First Occurrence: Th 8 AM #8136),Roleplaying Games,8137,4:00:00,$3.00,8,A-3,202C:1,Brian Meadows,8/8/2002,408,,,,,,,,,,,,,,,,,,,,,,
2002,"HackMaster (Kenzer & Company), HackMaster: License to Hack",HackMaster,It all started with the award-winning Knights of the Dinner Table magazine and continues with the smash hit role-playing game HackMaster. Learn how to play the RPG that started it all in this free demonstration! Make your own character.,Roleplaying Games,80184,2:00:00,$1.50,8,NULL,103C:9,Kenzer & Company,8/8/2002,409,,,,,,,,,,,,,,,,,,,,,,
2002,"Magic:The Gathering, Standard",Magic:The Gathering,Players will play a number of Swiss rounds based on attendance plus an additional one Swiss round.The event is sanctioned and no finals will be played. Prizes will be given out at the completion of the Swiss rounds.,Tradable Card & Dice Games,2241,6:00:00,$6.00,64,A-2,Exhibit Hall D: TCGHQ,Wizards of the Coast,8/8/2002,410,,,,,,,,,,,,,,,,,,,,,,
2002,"Pokemon, Modified",Pokemon,"This is a Constructed Modified Format event. Modified decks may NOT contain cards from the following sets: Base, Base 2, Jungle, and Fossil. Players will play a number of Swiss rounds based on attendance plus an additional one Swiss round.",Tradable Card & Dice Games,2225,4:00:00,$6.00,64,A-2,Exhibit Hall D: TCGHQ,Wizards of the Coast,8/8/2002,411,,,,,,,,,,,,,,,,,,,,,,
2002,"Shadowfist, Who Wants Some?",Shadowfist,"A sealed-deck, convention-long tournament starting Thursday and ending Sunday. Ask other tournament participants, You want some? Come get some! Winner is the one with the most token cards. Come to the Z-Man Games booth to sign up.",Tradable Card & Dice Games,2258,1:00:00,$12.00,96,A-2,Exhibit Hall D: TCGHQ,"Man Games, Inc.",8/8/2002,412,,,,,,,,,,,,,,,,,,,,,,
2002,Warlord Saga of the Storm - Medusan Lord Challenge,Warlord,All players welcome in this one on one tournament. The winner of this tournament earns the right to challenge a Medusan Lord.,Tradable Card & Dice Games,2146,10:00:00,$3.00,64,A-2,Exhibit Hall D: TCGHQ,Alderac Entertainment Group,8/8/2002,413,,,,,,,,,,,,,,,,,,,,,,
2002,1835,1835,An I8xx variant that takes place in Germany.This event is a qualifier for the I8xxTournament. PBT event.,Boardgames,1970,6:00:00,$4.50,999,H-2,Hilton: GB7HQ,Train Gamers Association,8/8/2002,414,,,,,,,,,,,,,,,,,,,,,,
2002,Arkham Horror Tournament,Arkham Horror,This is the classic game of Arkham Horror. It will be a two round tournament with the top three players from each game advancing to the final round on Friday at noon. Prizes awarded for top monster hunters.,Boardgames,10087,2:00:00,$1.50,6,E-2,BGHQ,"Chaosium, Inc.",8/8/2002,415,,,,,,,,,,,,,,,,,,,,,,
2002,"Cheapass Games, Life-Size Devil Bunny Needs a Ham","Cheapass Games, Life-Size Devil Bunny Needs a Ham","Being a sous chef is hard work.Why not take a break, climb a tall building and fight off devil bunny?",Boardgames,1097,1:45:00,$1.50,8,E-2,3rd Floor: BGHQ,Cheapass Games,8/8/2002,416,,,,,,,,,,,,,,,,,,,,,,
